sys.id	sys.version	key	en.title	fr.title	heroImage	en.aboutTitle	fr.aboutTitle	en.inTitle	fr.inTitle	en.nearTitle	fr.nearTitle	en.ofTitle	fr.ofTitle	latLong.lat	latLong.lon	order	icon	en.shortDescription	fr.shortDescription	en.longDescription	fr.longDescription	en.slug	fr.slug	dataGeoParent	hidePhoneNumber	anchorLinkToMap	includeMetaTagRobot	metaTagRobotContent	includeHrefLang	brand
6hIopUOfa70NlYYJFuFThZ	11	981	Mowbray	Mowbray		about Mowbray	about Mowbray	in Mowbray	à Mowbray	near Mowbray	near Mowbray	Mowbray's	Mowbray's	-33.951409	18.494879	100		Nestled on the banks of the Liesbeek River, Mowbray offers a green and trendy environment for you to do business. Our fully-serviced office space in this historic neighbourhood offers flexible working in Cape Town’s vibrant southern suburbs.	Nestled on the banks of the Liesbeek River, Mowbray offers a green and trendy environment for you to do business. Our fully-serviced office space in this historic neighbourhood offers flexible working in Cape Town’s vibrant southern suburbs.	"Establish your business in Mowbray with the picturesque Devil’s Peak as your backdrop. Be inspired in this quiet landscape, where sea vies meet majestic mountains. Work flexibly by the day or month and customise your private office to suit your personal business requirements. And with a fully stocked kitchen and comfortable break-out lounges you’ll be fuelled and ready to produce some of your best work. "	"Establish your business in Mowbray with the picturesque Devil’s Peak as your backdrop. Be inspired in this quiet landscape, where sea vies meet majestic mountains. Work flexibly by the day or month and customise your private office to suit your personal business requirements. And with a fully stocked kitchen and comfortable break-out lounges you’ll be fuelled and ready to produce some of your best work. "	mowbray	mowbray	3CtE5oo7pjes2ET7fA4HIl	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
bprQpWT0Mf0556wBDU7Ut	11	1789	Mozambique	Mozambique		about Mozambique	about Mozambique	in Mozambique	au Mozambique	near Mozambique	near Mozambique	Mozambique's	Mozambique's	-18.6657	35.5296	100		Accelerate your business in a country rich in natural resources with a fast-growing economy. Establish a footprint in our fully-serviced office space in Mozambique and match the ambitions of this thriving region.	Accelerate your business in a country rich in natural resources with a fast-growing economy. Establish a footprint in our fully-serviced office space in Mozambique and match the ambitions of this thriving region.	Build a base for your business in the scenic surroundings of Mozambique at our professional office space here. Customise your space to reflect your brand, whether you stay for a day or many years. Scale it up or down as the needs of your business change. Get down to work with comfortable ergonomic furniture, admin support and high-speed WiFi. And manage all your bookings easily via the Regus app.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	mozambique	mozambique		False	#585cf749-8226-489c-b8ff-533ceee3f322	False	noindex, nofollow	False	
1ELXLXK4aTHFjTRDBMof9C	11	982	Mueang Phuket	Mueang Phuket		about Mueang Phuket	about Mueang Phuket	in Mueang Phuket	à Mueang Phuket	near Mueang Phuket	near Mueang Phuket	Mueang Phuket's	Mueang Phuket's	7.9665983	98.3888389	100		Mueang Phuket occupies the southern part of Phuket Island and its main town is home to the island’s major commercial hub. Enjoy both a bustling business centre and an idyllic location with a state-of-the-art office space here.	Mueang Phuket occupies the southern part of Phuket Island and its main town is home to the island’s major commercial hub. Enjoy both a bustling business centre and an idyllic location with a state-of-the-art office space here.	Settle in to a fully-serviced office space in the world-renowned tourist destination of Mueang Phuket. Focus on productive work in a welcoming environment where cleaning, power and tech support are all taken care of. Book by the day or stay for a longer stretch, and scale up or down on demand. Customise your space to reflect your business brand and culture.	Settle in to a fully-serviced office space in the world-renowned tourist destination of Mueang Phuket. Focus on productive work in a welcoming environment where cleaning, power and tech support are all taken care of. Book by the day or stay for a longer stretch, and scale up or down on demand. Customise your space to reflect your business brand and culture.	mueang-phuket	mueang-phuket	2CxtfeK1DtLPO6dxwiPLuk	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
4SbqHA7t8g8hfBdeJpiNUj	11	983	Mumbai	Bombay		about Mumbai	about Mumbai	in Mumbai	à Bombay	near Mumbai	near Mumbai	Mumbai's	Mumbai's	19.076724	72.877961	100		India’s most populous city, Mumbai is the financial capital of the country. Establish your business in India’s commercial heart with our fully-serviced, flexible office spaces.	India’s most populous city, Mumbai is the financial capital of the country. Establish your business in India’s commercial heart with our fully-serviced, flexible office spaces.	Make a home for your business in one of the world’s top ten centres of commerce from our ready-to-use office spaces. Perfect for teams of all sizes, our fully-serviced workspaces are fully equipped with ergonomic furniture and business-grade technology. Book easily via our app for a day, week, or longer, and our professional support team will provide all the behind-the-scenes services you need	Make a home for your business in one of the world’s top ten centres of commerce from our ready-to-use office spaces. Perfect for teams of all sizes, our fully-serviced workspaces are fully equipped with ergonomic furniture and business-grade technology. Book easily via our app for a day, week, or longer, and our professional support team will provide all the behind-the-scenes services you need	mumbai	bombay	eN2Sr5mCDakA2swcZZlNp	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
lS6Noe2kYBPcfxATXpD5P	11	2087	Muncie	Muncie		about Muncie	about Muncie	in Muncie	in Muncie	near Muncie	near Muncie	Muncie's	Muncie's	40.1934	-85.3864	100		Become part of a lively business community in Muncie - the capital of Delaware County, Indiana. Ranked 27th among small places for business and careers by Forbes, find pleasure in flexible work in this culturally rich city rooted in manufacturing.	Become part of a lively business community in Muncie - the capital of Delaware County, Indiana. Ranked 27th among small places for business and careers by Forbes, find pleasure in flexible work in this culturally rich city rooted in manufacturing.	Elevate your business with fully serviced office space in Muncie. Accommodate for short-term, long-term or flexible work in our thoughtfully designed spaces that can be customised to suit your business needs. Optimise productivity and focus on what matters – with our professional on-site support team at hand, we take care of cleaning, utilities and security while you take care of business.	Elevate your business with fully serviced office space in Muncie. Accommodate for short-term, long-term or flexible work in our thoughtfully designed spaces that can be customised to suit your business needs. Optimise productivity and focus on what matters – with our professional on-site support team at hand, we take care of cleaning, utilities and security while you take care of business.	muncie	muncie	7c3Sy9GeSMykeEMQXc2vP5	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
7DiPLQa0C2eyU1qRTuXpfl	11	984	Munich	Munich		about Munich	about Munich	in Munich	à Munich	near Munich	near Munich	Munich's	Munich's	48.134272	11.581316	100		Munich, known as ‘Germany’s Largest Village’, is home to a bustling business community. Make a home for your business in our flexible office space in this global city, regarded as one of the most liveable in the world.	Munich, known as ‘Germany’s Largest Village’, is home to a bustling business community. Make a home for your business in our flexible office space in this global city, regarded as one of the most liveable in the world.	Base your business in Munich, the strongest economy in Germany, making it ideal for your team to innovate and grow. Help your business live up to its true potential in this renowned city with our modern office spaces that provide comfortable environments so you can work productively. Get started on important work the minute you walk through the door, with high-speed WiFi and digital desk phones included, so everything is taken care of with ease.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	munich	munich	53OsWAFYYXge0HgLKjBg1O	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
5DKFrGY9gPoBT0WuYhmyCY	11	2140	Munster	Munster		about Munster	about Munster	in Munster	in Munster	near Munster	near Munster	Munster's	Munster's	41.5645	-87.5125	100		Level up your brand with flexible office space in Munster. Settled on the shoreline of Lake Michigan, just 48km from the Chicago Loop, Munster is a scenic suburban town based in Indiana and the Chicago metropolitan area.	Level up your brand with flexible office space in Munster. Settled on the shoreline of Lake Michigan, just 48km from the Chicago Loop, Munster is a scenic suburban town based in Indiana and the Chicago metropolitan area.	Energise your business with fully furnished office space in Munster. Join a lively community on the border of Illinois and gain access to Chicago’s massive economy. Meet like-minded people in America’s third largest city and forge valuable connections for your business. Customise your space to suit your needs and scale up whenever you need.	Energise your business with fully furnished office space in Munster. Join a lively community on the border of Illinois and gain access to Chicago’s massive economy. Meet like-minded people in America’s third largest city and forge valuable connections for your business. Customise your space to suit your needs and scale up whenever you need.	munster	munster	7c3Sy9GeSMykeEMQXc2vP5	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
6Teq0IWWboKRM5ZcuBxB9L	11	985	Muntinlupa	Muntinlupa		about Muntinlupa	about Muntinlupa	in Muntinlupa	à Muntinlupa	near Muntinlupa	near Muntinlupa	Muntinlupa's	Muntinlupa's	14.408173	121.041551	100		Easily secure a prime location for your business in the Philippines with flexible office space in the first class city of Muntinlupa. The city’s Business-One-Stop-Shop makes it easier than ever to acquire a business permit within the Metro Manila area.	Easily secure a prime location for your business in the Philippines with flexible office space in the first class city of Muntinlupa. The city’s Business-One-Stop-Shop makes it easier than ever to acquire a business permit within the Metro Manila area.	Be part of Metro Manila’s thriving business scene with office space in Muntinlupa City. Our flexible workspace provides a tailor-made environment, customised to suit your specific business requirements. Each space is furnished to a high standard and comes fully equipped with business-grade internet, digital desk phones and access to printers. All utilities and office services are included and you’ll also receive access to serviced office space in times of crisis, ensuring you and your team can avoid disruption to your business.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	muntinlupa	muntinlupa	6gcqHTgtCMohXmyQ8PuBl8	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
2skqIAlYx3k3yhndrbkErR	11	986	Murcia	Murcie		about Murcia	about Murcia	in Murcia	à Murcie	near Murcia	near Murcia	Murcia's	Murcia's	37.992027	-1.130952	100		Nicknamed the Orchard of Europe, with its reputation for fruit, vegetables and winemaking, Murcia is major centre for agriculture and tourism. Base your business in our fully-serviced office space in this important location and find room to grow.	Nicknamed the Orchard of Europe, with its reputation for fruit, vegetables and winemaking, Murcia is major centre for agriculture and tourism. Base your business in our fully-serviced office space in this important location and find room to grow.	"Position your business in the heart of commerce in south eastern Spain with our office space in Murcia. Move in to your fully-equipped space and start working straight away with modern, ergonomic office furniture, all utilities and high speed WiFi already in place. Add or remove space simply, and for as long as your business needs it, with our flexible terms. "	"Position your business in the heart of commerce in south eastern Spain with our office space in Murcia. Move in to your fully-equipped space and start working straight away with modern, ergonomic office furniture, all utilities and high speed WiFi already in place. Add or remove space simply, and for as long as your business needs it, with our flexible terms. "	murcia	murcie	2rDWKjoVPHJ35Z2QJENDFH	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
2WkiAufP0wSeYXU6pBb9Vb	11	987	Murfreesboro	Murfreesboro		about Murfreesboro	about Murfreesboro	in Murfreesboro	à Murfreesboro	near Murfreesboro	near Murfreesboro	Murfreesboro's	Murfreesboro's	35.845559	-86.391485	100		Murfreesboro is thriving. An Office Space in one of the fastest growing cities in the country places you among some of Tennessee’s brightest start-ups and can only put you in good stead for business growth.	Murfreesboro is thriving. An Office Space in one of the fastest growing cities in the country places you among some of Tennessee’s brightest start-ups and can only put you in good stead for business growth.	A Murfreesboro Office Space provides greater visibility in a growing local business market. Stay ahead of the curve with our modern workspaces, ideal for teams of all sizes. Whether you need a temporary office or a long-term space, enjoy working from the comfort of our fully furnished offices with everything you need to ensure maximum productivity. High-speed WiFi, access to a fully stocked kitchen and a friendly reception team will make your tenure worthwhile.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	murfreesboro	murfreesboro	3WPpQu6ZHz8FaRbZjNBOCq	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
6NSuzMP341BNaBJL4zGoGS	11	988	Muscat	Mascate		about Muscat	about Muscat	in Muscat	à Mascate	near Muscat	near Muscat	Muscat's	Muscat's	23.591859	58.383839	100		Realise your business aspirations in Muscat, the capital and most populated city in Oman. Find all the flexible office space you need to become a force to be reckoned with, alongside an economy dominated by trade, petroleum, liquified natural gas and porting.	Realise your business aspirations in Muscat, the capital and most populated city in Oman. Find all the flexible office space you need to become a force to be reckoned with, alongside an economy dominated by trade, petroleum, liquified natural gas and porting.	Find the answers to all your business needs with premium office space in the city of Muscat. Need to work solo around the clock or together as a team? Make the most of a single desk or an entire floor at your disposal – not to mention super-fast WiFi, premium office furniture and our on-site support team for full-flowing work.	Find the answers to all your business needs with premium office space in the city of Muscat. Need to work solo around the clock or together as a team? Make the most of a single desk or an entire floor at your disposal – not to mention super-fast WiFi, premium office furniture and our on-site support team for full-flowing work.	muscat	mascate	64mzIgafL4hRYVDbVtgrHI	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
5O0NeFDvW7HbWd3XK4PDao	11	989	Nagano	Nagano		about Nagano	about Nagano	in Nagano	à Nagano	near Nagano	near Nagano	Nagano's	Nagano's	36.661634	138.191404	100		Set up shop in the mountainous heart of Honshu island, with our flexible office space in Nagano. Find the space you need to take your business to new heights in this historic city.	Set up shop in the mountainous heart of Honshu island, with our flexible office space in Nagano. Find the space you need to take your business to new heights in this historic city.	Create an impressive home for your business at our office space in Nagano. Use our fully-serviced workspaces right away or customise them to fit your brand. Each one comes with ergonomic furniture and all amenities included. Stay for a day or for years – whatever suits your business – all thanks to our flexible terms.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	nagano	nagano	389FaAHo1Niat3Assm0eDq	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
33tZb8trTD6z1bLx0fA4B9	11	990	Nagasaki	Nagasaki		about Nagasaki	about Nagasaki	in Nagasaki	à Nagasaki	near Nagasaki	near Nagasaki	Nagasaki's	Nagasaki's	32.764354	129.876541	100		With its long history of trade dating back to the 16th century, Nagasaki has long held a reputation as a commercial hub. Become the latest in a long line of businesses to build a base here with our fully-serviced office space.	With its long history of trade dating back to the 16th century, Nagasaki has long held a reputation as a commercial hub. Become the latest in a long line of businesses to build a base here with our fully-serviced office space.	Give your business the flexibility to succeed with office space in Nagasaki. Book a few desks for a short stay, or build a long-term home for your team. Customise your space to reflect your brand. Scale up or down as your needs evolve. And focus on the tasks that matter, with admin and tech support from our experienced on-site team.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	nagasaki	nagasaki	389FaAHo1Niat3Assm0eDq	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
3zcWQ2M1kopc9bxhmnlCeA	11	991	Nagoya	Nagoya		about Nagoya	about Nagoya	in Nagoya	à Nagoya	near Nagoya	near Nagoya	Nagoya's	Nagoya's	35.146811	136.921838	100		Make a home for your business in Japan’s key manufacturing hub at our fully serviced office spaces in Nagoya. Build the ideal workspace to help your business grow in the country’s third largest city.	Make a home for your business in Japan’s key manufacturing hub at our fully serviced office spaces in Nagoya. Build the ideal workspace to help your business grow in the country’s third largest city.	Place your business in the company of prestigious tech and manufacturing brands at our full-equipped office spaces in Nagoya. Settle into our ready-to-use spaces or customise the offices to suit your brand – adapt to your business needs any time with our flexible terms. Find fast WiFi, high-quality ergonomic furniture and an experienced support team – leaving you to focus on driving your business forward.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	nagoya	nagoya	389FaAHo1Niat3Assm0eDq	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
t1veVFbNhDb08GHWf193d	11	2065	Nagpur					in Nagpur						21.1458	79.0882	100		"Watch business bloom in Nagpur, an emerging metropolis known as the ‘Orange City’. Our flexible office space is situated within the largest economic centre in entire central India—projected to be the fifth-fastest-growing city in the world until 2035.  "		Give your business an edge with inspiring office space in the thriving city of Nagpur. From a single desk to an entire floor, find more than enough room, flexibility and freedom to match your needs. Keep ahead of the game with super-fast WiFi behind you, work comfortably on premium office furniture and enjoy peace of mind from our on-site support team.		nagpur		eN2Sr5mCDakA2swcZZlNp	False		False		False	
5UIZcstko6UeqVHgnV7CxK	11	992	Naha	Naha		about Naha	about Naha	in Naha	à Naha	near Naha	near Naha	Naha's	Naha's	26.211111	127.686755	100		Build a base for your business in Naha, the capital of Okinawa prefecture, a dynamic centre of commerce dominated by tourism, retail and service industries. Explore business opportunities in this colourful city from one of our fully-serviced office spaces.	Build a base for your business in Naha, the capital of Okinawa prefecture, a dynamic centre of commerce dominated by tourism, retail and service industries. Explore business opportunities in this colourful city from one of our fully-serviced office spaces.	Establish your business in central Naha in one of our modern office spaces. Minimise risk with our flexible terms – take exactly the space you need, for as long as you need it. You’ll find everything ready for you to get started straight away with comfortable, ergonomic furniture reliable WiFi and our friendly support team on hand to help	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	naha	naha	389FaAHo1Niat3Assm0eDq	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
zCfJ4xOmvi5OChS8qnRMI	11	993	Nairobi	Nairobi		about Nairobi	about Nairobi	in Nairobi	à Nairobi	near Nairobi	near Nairobi	Nairobi's	Nairobi's	-1.292185	36.821736	100		Locate your company in Nairobi, home to one of the largest stock exchanges in Africa. Thrive in this major financial centre with our serviced office spaces that provide everything you need to do your best work in an economic powerhouse.	Locate your company in Nairobi, home to one of the largest stock exchanges in Africa. Thrive in this major financial centre with our serviced office spaces that provide everything you need to do your best work in an economic powerhouse.	Home to renowned national parks, an office space in the “Green City in the Sun” provides your team with more relaxing surroundings. Benefit from high-speed WiFi, digital desk phones and access to printers included, so you have everything for your business to innovate and grow in Nairobi. Stay for a day or many years in these flexible workspaces.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	nairobi	nairobi	63e9A580qLvMDdNgeynl34	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
1Xx6p6peuy6Hg780vd7nv9	11	994	Nairobi CBD	Nairobi CBD		about Nairobi Cbd	about Nairobi Cbd	in Nairobi Cbd	à Nairobi CBD	near Nairobi Cbd	near Nairobi Cbd	Nairobi Cbd's	Nairobi Cbd's	-1.284391	36.823275	100		Find a place for your business among the skyscrapers and important architecture of Nairobi’s central business district. Stay alert to new commercial possibilities with a fully-serviced office space at the heart of the Kenyan capital.	Find a place for your business among the skyscrapers and important architecture of Nairobi’s central business district. Stay alert to new commercial possibilities with a fully-serviced office space at the heart of the Kenyan capital.	Build your business from our state-of-the-art office space in Nairobi’s central business district. Stay for a day, a week or many years, customise the space to suit your business, and upsize and downsize with ease. With furniture, internet, cleaning and power all taken care of, simply walk in and start working.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	nairobi-cbd	nairobi-cbd	zCfJ4xOmvi5OChS8qnRMI	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
74lcuth38VEovTMAVZkeIn	11	995	Naka-ku	Naka-ku		about Naka-Ku	about Naka-Ku	in Naka-Ku	à Naka-ku	near Naka-Ku	near Naka-Ku	Naka-Ku's	Naka-Ku's	35.428934	139.657676	100		Find a business home in the heart of Hiroshima’s central business district. A fully serviced office space in Naka-ku offers a productive setting in the company of many successful businesses.	Find a business home in the heart of Hiroshima’s central business district. A fully serviced office space in Naka-ku offers a productive setting in the company of many successful businesses.	Grow your business in the influential region of Naka-ku. An office here is a flexible base for reaching your goals, whether you stay for a few days, weeks or years. All our workspaces can be customised to reflect your business culture, and high-speed WiFi, ergonomic furniture and printers and scanners are set up and ready to use.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	naka-ku	naka-ku	1PdLf8GbMFtnr7YfcXBaBn	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
2xWJ93qoI1iCV3PCwT7CBE	11	996	Nakagyo-ku	Nakagyō-ku		about Nakagyo-Ku	about Nakagyo-Ku	in Nakagyo-Ku	à Nakagyō	near Nakagyo-Ku	near Nakagyo-Ku	Nakagyo-Ku's	Nakagyo-Ku's	35.010629	135.747369	100		Base your business in a modern office space in Nakagyō-ku, right in the heart of Kyoto, just south of the Imperial Palace. Find an ideal setting to do your best work in this beautiful and bustling part of the city.	Base your business in a modern office space in Nakagyō-ku, right in the heart of Kyoto, just south of the Imperial Palace. Find an ideal setting to do your best work in this beautiful and bustling part of the city.	Access everything your business needs to succeed at our fully-serviced office space in Nakagyō-ku. Start with as much space as you need, and scale up or down easily as your business evolves. Reserve for as little as a day or build a personalised, long-term home. And enjoy the peace of mind of knowing utilities, furniture, cleaning and security are all included.	Access everything your business needs to succeed at our fully-serviced office space in Nakagyō-ku. Start with as much space as you need, and scale up or down easily as your business evolves. Reserve for as little as a day or build a personalised, long-term home. And enjoy the peace of mind of knowing utilities, furniture, cleaning and security are all included.	nakagyo-ku	nakagyo-ku	LzjHsTsOlGMBxGTHBC1dg	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
47GAFa10MKt6QvsRa7FQmT	11	997	Nakano	Nakano		about Nakano	about Nakano	in Nakano	à Nakano	near Nakano	near Nakano	Nakano's	Nakano's	35.710933	139.662695	100		Nakano is a district famous for its knowledge capital, universities and technical colleges. Find a place to grow and s fitting home for your business smarts in this busy district just west of Shinjuku.	Nakano is a district famous for its knowledge capital, universities and technical colleges. Find a place to grow and s fitting home for your business smarts in this busy district just west of Shinjuku.	Find flexibility for your business with our fully-serviced office spaces in Nakano. Take as much space as you need, customise it to reflect your brand and culture, and scale up or down easily. Enjoy a change of pace in breakout areas and fully stocked kitchens, and count on daily support from our experienced on-site team.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	nakano	nakano	1qHAyaBms9w7LBwVhqhEGG	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
HVV3fUdP1RHU48SZyBSBP	11	1790	Namibia	Namibie		about Namibia	about Namibia	in Namibia	en Namibie	near Namibia	near Namibia	Namibia's	Namibia's	-22.9576	18.4904	100		Give your business a head start with office space in Namibia, on the west coast of southern Africa. From the capital of Windhoek to the vibrant coastal town of Swakopmund, our Namibian workspaces are fitted with all the modern amenities you’ll need.	Give your business a head start with office space in Namibia, on the west coast of southern Africa. From the capital of Windhoek to the vibrant coastal town of Swakopmund, our Namibian workspaces are fitted with all the modern amenities you’ll need.	Find a working solution that makes sense for you with flexible office space in Namibia. Add desk space as your team expands and customise your surroundings to reflect your brand. Boost productivity with high-speed WiFi, while our business lounges let you take a break in comfort. Stay in control of your requirements with our easy to use app, booking space only when you need it.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	namibia	namibie		False	#585cf749-8226-489c-b8ff-533ceee3f322	False	noindex, nofollow	False	
2nTUFPwpKEmMVEAA4WOxU8	11	998	Namur	Namur		about Namur	about Namur	in Namur	à Namur	near Namur	near Namur	Namur's	Namur's	50.464524	4.871978	100		"A serviced office space in Namur places you in the heart of a quaint city with a charming history. With industry sectors ranging from tourism to manufacturing, this business centre offers a versatile place to work, rest and play. "	Un bureau privatif à Namur vous accueille au cœur d'une ville pittoresque au charme historique. Avec des secteurs industriels aussi divers que le tourisme ou l'industrie manufacturière, ce centre d'affaires est un endroit polyvalent pour travailler, se détendre et se divertir.	Secure your office space in the bustling city of Namur. All of our spaces come on a flexible-term basis, meaning you can scale up and down as and when required. Easily book your workspace – from a couple of desks to an entire building – with extras like meeting room access bookable via the easy-to-use app.	Réservez votre bureau dans la ville animée de Namur. Tous nos espaces sont disponibles sur une base flexible, c'est-à-dire que vous pouvez augmenter ou diminuer leur superficie, selon vos besoins. Réservez facilement votre espace de travail, de quelques bureaux à un bâtiment entier, avec des suppléments, comme l'accès aux salles de réunion, que vous pouvez réserver via l'appli facile à utiliser.	namur	namur	6i2gQGYVFq6pAejUzMfkSv	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
29dYv4lNZPvEEymNypDgg8	11	999	Nanchang City	Nanchang		about Nanchang City	about Nanchang City	in Nanchang City	à Nanchang	near Nanchang City	near Nanchang City	Nanchang City's	Nanchang City's	28.682073	115.857603	100		Create a flexible base for your business in Nanchang City, home to an eclectic mix of industries from aviation to textile and pharmaceuticals. Progress your business objectives alongside major brands at our bright, fully-serviced office spaces in the south-east of China.	Create a flexible base for your business in Nanchang City, home to an eclectic mix of industries from aviation to textile and pharmaceuticals. Progress your business objectives alongside major brands at our bright, fully-serviced office spaces in the south-east of China.	Advance your business in our inspiring office spaces in Nanchang City. Make the most of our fully serviced workspaces that feature break-out areas and business lounges to help you do your best work. Easily change the size of your office space depending on your business needs with our flexible terms that support you as you drive forward your business.	Nos bureaux privatifs à {GeoSolutionName} permettent aux équipes de toutes tailles de collaborer, innover et se développer. Choisissez un lieu qui convient à votre équipe et personnalisez votre espace selon vos besoins	nanchang-city	nanchang	4WnlK8xZFSYXWmYE69iCwK	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
6h0qqYOByoa5Uj6xVkb0YQ	11	1000	Nancy	Nancy		about Nancy	about Nancy	in Nancy	à Nancy	near Nancy	near Nancy	Nancy's	Nancy's	48.692894	6.184659	100		Spend your day surrounded by magnificent architecture with flexible office space in Nancy City. Base your business in an inspirational setting in the Grand Est region, home to Place Stanislas, one of the top four UNESCO world heritage sites.	Passez votre journée entouré d'une architecture magnifique avec des bureaux flexibles dans la ville de Nancy. Installez votre entreprise au cœur d'un cadre inspirant du Grand Est, non loin de la place Stanislas, l'un des quatre sites de la ville inscrits au patrimoine mondial de l'UNESCO.	Take advantage of flexible, serviced office space in Nancy. Move in to a ready-to-use space or tailor an office for your brand and culture. Relax knowing that all the furniture, services and details are taken care of and enjoy peace of mind that our professional support team is on-hand to help. Simply walk in and get to work.	Bénéficiez de bureaux privatifs flexibles à Nancy. Installez-vous dans un bureau prêt à l'emploi ou personnalisez la configuration et le mobilier pour qu'ils reflètent la culture de votre entreprise. Détendez-vous en sachant que l'équipement, les services et tous les autres détails sont pris en charge, et profitez de la tranquillité d'esprit que vous apporte notre équipe d'assistance professionnelle. Il vous suffit d'entrer et de vous mettre au travail.	nancy	nancy	1ggOKyARgDWp09EQmyAB31	False	#273fe61d-e3fa-4d45-b2ed-7e8a367e94c1	False	noindex, nofollow	False	
